#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
3270;2285.3081030873122;14.582947132668505;250.04699999999997;12.9
3280;2297.14402782365;14.658474220006568;250.04699999999997;12.9
3290;2332.972179943906;14.88709986900552;250.04699999999997;12.9
3300;2314.582599948193;14.76975277147098;250.04699999999997;12.9
3310;2327.1436772426173;14.849907182977459;250.04699999999997;12.9
3320;2344.0519130917705;14.957801566742075;250.04699999999997;12.9
3330;2371.8289448355576;15.1350516210673;250.04699999999997;12.9
3340;2387.062062289154;15.23225678399103;250.04699999999997;12.9
3350;2399.643571032039;15.312541572111648;250.04699999999997;12.8
3360;2396.746097192394;15.294052289303457;250.04699999999997;12.8
3370;2392.159040306961;15.264781484214005;250.04699999999997;12.8
3380;2426.623120249317;15.484702752202542;250.04699999999997;12.8
3390;2419.29061474883;15.437912763614507;250.04699999999997;12.8
3400;2436.8941213887924;15.55024379081095;250.04699999999997;12.8
3410;2457.9163755159484;15.68439043831624;250.04699999999997;12.8
3420;2465.0342913827803;15.72981109325575;250.04699999999997;12.8
3430;2481.191364733006;15.832912178910977;250.04699999999997;12.8
3440;2464.9595236340533;15.729333987291156;250.04699999999997;12.8
3450;2496.348706778281;15.929633805819579;250.04699999999997;12.8
3460;2487.264005704329;15.871662753558152;250.04699999999997;12.8
3470;2492.8784743111314;15.907489650929415;250.04699999999997;12.8
3480;2483.054357097192;15.844800256111066;250.04699999999997;12.8
3490;2495.946446776211;15.927066915020106;250.04699999999997;12.8
3500;2517.0763316876014;16.06190037321592;250.04699999999997;12.8
3510;2540.72499504277;16.212806593257234;250.04699999999997;12.8
3520;2540.1466196219967;16.20911587944382;250.04699999999997;12.8
3530;2553.206779985073;16.292455026520585;250.04699999999997;12.8
3540;2539.5682956287883;16.20542549379861;250.04699999999997;12.8
3550;2577.0757570513774;16.444767106541025;250.04699999999997;12.8
3560;2558.059471588483;16.323420892789592;250.04699999999997;12.8
3570;2544.3699927842613;16.23606595565614;250.04699999999997;12.8
3580;2550.9731686592236;16.2782019654844;250.04699999999997;12.8
3590;2552.1033454362305;16.28541381939915;250.04699999999997;12.8
3600;2566.913887982007;16.379922458588513;250.04699999999997;12.8
3610;2602.197752449443;16.605074913730007;250.04699999999997;12.8
3620;2584.913163672275;16.4947789566961;250.04699999999997;12.8
3630;2575.829656890913;16.436815525422702;250.04699999999997;12.8
3640;2580.363037763123;16.465743814567777;250.04699999999997;12.8
3650;2612.5860556074676;16.671364476851473;250.04699999999997;12.8
3660;2605.198763248144;16.62422488382065;250.04699999999997;12.7
3670;2595.336607299768;16.561292757244363;250.04699999999997;12.7
3680;2628.0667239263257;16.770149304755993;250.04699999999997;12.7
3690;2630.9503335422637;16.788550117549537;250.04699999999997;12.7
3700;2608.745292073322;16.64685589899632;250.04699999999997;12.7
3710;2639.2417326908;16.841458972716858;250.04699999999997;12.8
3720;2639.2260426570324;16.841358851891734;250.04699999999997;12.8
3730;2624.61943958398;16.748151585827944;250.04699999999997;12.8
3740;2643.927267196293;16.871358180569658;250.04699999999997;12.8
3750;2651.0770527322943;16.916982201392308;250.04699999999997;12.8
3760;2639.4927299938113;16.843060630014318;250.04699999999997;12.8
3770;2642.9736134277123;16.865272750569524;250.04699999999997;12.8
3780;2673.579342312839;17.060573211669553;250.04699999999997;12.8
3790;2655.846397147015;16.94741621480319;250.04699999999997;12.8
3800;2693.149532128585;17.18545398510827;250.04699999999997;12.8
3810;2667.298075781449;17.020491361161206;250.04699999999997;12.8
3820;2694.9287975340744;17.196807786071993;250.04699999999997;12.8
3830;2686.3967443401943;17.142363275727252;250.04699999999997;12.8
3840;2669.065287324159;17.03176824433716;250.04699999999997;12.8
3850;2684.0198748508597;17.127196059518024;250.04699999999997;12.8
3860;2675.8216058964913;17.07488148426253;250.04699999999997;12.7
3870;2690.7318421028936;17.17002628598087;250.04699999999997;12.7
3880;2705.420766745839;17.263758860251468;250.04699999999997;12.7
3890;2733.6957324028153;17.444186317186777;250.04699999999997;12.7
3900;2708.100332944746;17.280857636632803;250.04699999999997;12.7
3910;2704.0674480418597;17.255123099022107;250.04699999999997;12.7
3920;2719.535348765473;17.35382645468828;250.04699999999997;12.7
3930;2713.558568756784;17.315687585459862;250.04699999999997;12.7
3940;2713.6011068712014;17.31595902854136;250.04699999999997;12.7
3950;2717.44071485001;17.340460232597607;250.04699999999997;12.7
3960;2733.66507592354;17.443990692878643;250.04699999999997;12.7
3970;2754.1311902805005;17.5745885161111;250.04699999999997;12.7
3980;2741.6960745363863;17.49523788709086;250.04699999999997;12.7
3990;2728.384342776161;17.410293419322432;250.04699999999997;12.7
4000;2716.7534255667983;17.336074520549246;250.04699999999997;12.7
4010;2734.3603114330404;17.44842711117432;250.04699999999997;12.7
4020;2796.117795334116;17.842512320761312;250.04699999999997;12.7
4030;2839.6935154127154;18.120576543837274;250.04699999999997;12.7
4040;2844.121830222238;18.14883438822457;250.04699999999997;12.7
4050;2861.5742796718005;18.26020149330538;250.04699999999997;12.7
4060;2869.0078953022316;18.307636683158645;250.04699999999997;12.7
4070;2876.5781314109895;18.355943671965406;250.04699999999997;12.7
4080;2949.635214203815;18.822133580711405;250.04699999999997;12.7
4090;2941.447929671663;18.76988909895807;250.04699999999997;12.7
4100;2973.0686374694837;18.971666316432696;250.04699999999997;12.8
4110;2984.026490434817;19.04159027559826;250.04699999999997;12.8
4120;2974.594240454029;18.98140145351947;250.04699999999997;12.8
